"ano_da_compra","tipo_da_compra","número_da_uasg","número_ano_da_compra","número_do_item","grupo_do_item","objeto_da_compra","uf_da_uasg","regime_de_execução","critério_de_julgamento","data_hora_da_primeira_publicação","data_hora_realização_do_certame_fim_proposta","data_hora_de_homologação_da_compra","data_hora_de_homologação_do_item","tipo_do_item","nome_do_item","unidade_de_fornecimento_do_item","quantidade_do_item","orçamento_estimado_do_item","tipo_de_benefício_do_item","valor_adjudicado","melhor_lance","valor_final_negociado","quantidade_de_participantes_do_item","situação_da_compra","situação_do_item","identificação_do_fornecedor_vencedor_(adjudicado)","uasg","compra","ano","codcompra","valorhomologado","mododisputa","disputaaberto","codigoitemcatalogo","link","percentual_valor_final"
"2021","RDC","925478","2/2021","7","","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de 8 lotes em cidades diferentes em conformidade com o Edital e seus anexos.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-03-03 05:08:53","2021-03-24 09:32:28","","2021-06-16 14:06:39","Serviço","Supervisão / Gerenciamento / Fiscalização - Projeto Constru-ção / Obras Civis","Unidade","1","1071698.84","Sem benefícios","904192.311308","15.63","","18","Aberta","Homologado","35134154000150 - YPE CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS LTDA(Pessoa Jurídica)","925478","00002","2021","92547899000022021","15.63","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000022021","0.0014584321095280834"
"2021","RDC","925478","8/2021","1","","Objeto: Execução das obras de Lote 01: Construção de Quadra Poliesportiva Padrão FNDE na U. E. Professora Raquel Ferreira Oliveira em Coronel José Dias-PI e Lote 02: Construção de Escola Padrão SEDUC com 10 salas de aula e de Quadra Poliesportiva coberta c","PI","Empreitada por Preço Global","Maior Desconto","2021-04-27 05:08:02","2021-05-24 09:35:27","2021-06-16 14:06:01","2021-06-16 14:06:01","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","747252.6","Sem benefícios","513362.5362","31.3","","14","Homologada","Homologado","14190481000150 - MONTE CLARO CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00008","2021","92547899000082021","31.3","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000082021","0.0041886772960040555"
"2021","RDC","925478","8/2021","2","","Objeto: Execução das obras de Lote 01: Construção de Quadra Poliesportiva Padrão FNDE na U. E. Professora Raquel Ferreira Oliveira em Coronel José Dias-PI e Lote 02: Construção de Escola Padrão SEDUC com 10 salas de aula e de Quadra Poliesportiva coberta c","PI","Empreitada por Preço Global","Maior Desconto","2021-04-27 05:08:02","2021-05-24 09:35:27","2021-06-16 14:06:01","2021-06-16 14:06:01","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","3135184.08","Sem benefícios","2508147.264","20.0","","15","Homologada","Homologado","26369947000168 - R. GUIMARAES DA SILVA CONSTRUCOES(Pessoa Jurídica)","925478","00008","2021","92547899000082021","20.0","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000082021","0.0006379210754349071"
"2021","RDC","925478","10/2021","1","","Objeto: Lote I: Construção de Escola e Quadra Padrão no município de Alvorada do Gurguéia-PI; Lote II: Construção de Quadra Poliesportiva Padrão FNDE na U. E. Prof. Manoel Nascimento de Sousa em Beneditinos-PI; Lote III: Construção de Quadra Poliesportiva","PI","Empreitada por Preço Global","Maior Desconto","2021-04-30 05:07:44","2021-06-17 09:29:56","2021-07-12 10:02:44","2021-07-12 10:02:44","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","3243429.72","Sem benefícios","2432572.29","25.0","","17","Homologada","Homologado","26369947000168 - R. GUIMARAES DA SILVA CONSTRUCOES(Pessoa Jurídica)","925478","00010","2021","92547899000102021","25.0","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000102021","0.000770789015277322"
"2021","RDC","925478","10/2021","2","","Objeto: Lote I: Construção de Escola e Quadra Padrão no município de Alvorada do Gurguéia-PI; Lote II: Construção de Quadra Poliesportiva Padrão FNDE na U. E. Prof. Manoel Nascimento de Sousa em Beneditinos-PI; Lote III: Construção de Quadra Poliesportiva","PI","Empreitada por Preço Global","Maior Desconto","2021-04-30 05:07:44","2021-06-17 09:29:56","2021-07-12 10:02:44","2021-07-12 09:43:31","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","741131.47","Sem benefícios","589199.51865","20.5","","17","Homologada","Homologado","14190481000150 - MONTE CLARO CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00010","2021","92547899000102021","20.5","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000102021","0.0027660409562692027"
"2021","RDC","925478","10/2021","3","","Objeto: Lote I: Construção de Escola e Quadra Padrão no município de Alvorada do Gurguéia-PI; Lote II: Construção de Quadra Poliesportiva Padrão FNDE na U. E. Prof. Manoel Nascimento de Sousa em Beneditinos-PI; Lote III: Construção de Quadra Poliesportiva","PI","Empreitada por Preço Global","Maior Desconto","2021-04-30 05:07:44","2021-06-17 09:29:56","2021-07-12 10:02:44","2021-07-12 09:43:31","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","745406.24","Sem benefícios","611233.1168","18.0","","15","Homologada","Homologado","14190481000150 - MONTE CLARO CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00010","2021","92547899000102021","18.0","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000102021","0.0024147906247739487"
"2021","RDC","925478","11/2021","1","","Objeto: LOTE I - Construção de quadra coberta na U. E Henrique Couto no município de Teresina/PI;  LOTE II: Reforma e Construção de quadra coberta na Unidade Escolar Monsenhor Lindolfo Uchôa em Floriano/PI","PI","Empreitada por Preço Global","Maior Desconto","2021-05-07 05:07:37","2021-06-07 09:33:30","","2021-06-22 10:36:49","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","343498.18","Sem benefícios","290255.9621","15.5","","19","Aberta","Homologado","07561615000136 - CONSTRUTORA BARRETO LTDA(Pessoa Jurídica)","925478","00011","2021","92547899000112021","15.5","Fechado/Aberto","True","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000112021","0.004512396543119967"
"2021","RDC","925478","13/2021","1","","Objeto: Ampliação do CEMTI Pedro Coelho de Resende em Boa Hora-PI.","PI","Empreitada por Preço Global","Maior Desconto","2021-05-24 05:09:21","2021-06-22 09:39:40","2021-07-13 18:42:58","2021-07-13 18:42:58","Serviço","Obras Civis de Edificação Prediais","Unidade","1","255394.87","Sem benefícios","209423.7934","18.0","","13","Homologada","Homologado","23474704000100 - VETOR ENGENHARIA EIRELI(Pessoa Jurídica)","925478","00013","2021","92547899000132021","18.0","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000132021","0.007047909772032617"
"2021","RDC","925478","15/2021","14","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","60139.66","Sem benefícios","54121.3639445","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.016639934445921375"
"2021","RDC","925478","15/2021","15","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","56146.23","Sem benefícios","50527.5644715","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.01782345849400752"
"2021","RDC","925478","15/2021","16","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","71989.47","Sem benefícios","64785.3397582","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.013900921898716575"
"2021","RDC","925478","15/2021","17","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","51443.37","Sem benefícios","46295.3290774","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.01945284688775249"
"2021","RDC","925478","15/2021","18","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","49313.61","Sem benefícios","44378.6984201","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.02029297794260043"
"2021","RDC","925478","15/2021","19","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","69334.57","Sem benefícios","62396.120911","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.014433204100061481"
"2021","RDC","925478","15/2021","20","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","47764.26","Sem benefícios","42984.3949733","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.020951230061975207"
"2021","RDC","925478","15/2021","21","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","98898.86","Sem benefícios","89001.8532821","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.01011862017418603"
"2021","RDC","925478","15/2021","22","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","52483.64","Sem benefícios","47231.497178","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.01906727505942804"
"2021","RDC","925478","15/2021","23","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","81818.39","Sem benefícios","73630.660076","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.012230991101144865"
"2021","RDC","925478","15/2021","24","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","46796.81","Sem benefícios","42113.7596297","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.021384363592304688"
"2021","RDC","925478","15/2021","25","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","49248.5","Sem benefícios","44320.104108","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.02031980669462014"
"2021","RDC","925478","15/2021","26","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","48986.64","Sem benefícios","44084.448962","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.02042842701601906"
"2021","RDC","925478","15/2021","27","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","41254.2","Sem benefícios","37125.8096976","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.02425740894260463"
"2021","RDC","925478","15/2021","28","GRUPO-2","Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução das obras de Instalação de Subestação de Energia Elétrica para Adequação das Instalações Elétricas e Climatização em Unidades da Rede Estadual de Ensino nos munic","PI","Empreitada por Preço Global","Maior Desconto","2021-06-10 05:07:00","2021-07-07 09:32:17","2022-01-13 11:41:55","2021-07-27 08:32:12","Serviço","Instalação e Montagem de Subestações de Energia Elétrica até138kv","Unidade","1","62363.74","Sem benefícios","56122.8758108","10.0","10.0072","6","Homologada","Homologado","03143714000228 - LEJAN INDUSTRIA DE TRANFORMADORES LTDA(Pessoa Jurídica)","925478","00015","2021","92547899000152021","10.0072","Fechado/Aberto","True","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000152021","0.016046503946043005"
"2021","RDC","925478","16/2021","1","","Objeto: Execução da obra de Reforma da Unidade Escolar João Coelho de Rezende, no município de Piripiri-PI.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-06-16 06:31:11","2021-07-13 09:33:08","2021-07-23 12:03:14","2021-07-23 12:03:14","Serviço","Manutenção / Reforma Predial","Unidade","1","926574.11","Sem benefícios","676399.1003","27.0","","15","Homologada","Homologado","27785673000150 - LOPES & COELHO CONSTRUCOES LTDA.(Pessoa Jurídica)","925478","00016","2021","92547899000162021","27.0","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000162021","0.002913960114857947"
"2021","RDC","925478","20/2021","1","","Objeto: Reforma do Prédio da 17ª Gerência Regional de Educação-GRE, no município de Paulistana-PI.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-06-24 05:07:29","2021-07-22 09:33:13","2021-08-10 10:38:46","2021-08-10 10:38:46","Serviço","Manutenção / Reforma Predial","Unidade","1","198067.24","Sem benefícios","148550.43","25.0","","16","Homologada","Homologado","27785673000150 - LOPES & COELHO CONSTRUCOES LTDA.(Pessoa Jurídica)","925478","00020","2021","92547899000202021","25.0","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000202021","0.01262197625412461"
"2021","RDC","925478","22/2021","1","","Objeto: Conclusão da Escola Nova no município de Várzea Branca/PI","PI","Empreitada por Preço Unitário","Maior Desconto","2021-06-28 05:05:20","2021-07-23 09:36:03","2021-09-13 10:56:38","2021-09-13 10:56:38","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","1123254.83","Sem benefícios","808743.4776","28.0","","15","Homologada","Homologado","26526623000196 - P M DE CASTRO & CASTRO CONSTRUTORA LTDA(Pessoa Jurídica)","925478","00022","2021","92547899000222021","28.0","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000222021","0.0024927558068012045"
"2021","RDC","925478","24/2021","1","","Objeto: Lote 1 - Reforma de muro e instalação de concertina da CEEP Professor Ruy Leite Berger Filho em Teresina   PI; Lote 2 - Reforma da cobertura da Unidade Escolar Elon Machado Moita em Lagoa Alegre - PI ; e Lote 3 - Reforma da U. E. Estado da Paraíba","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-05 05:04:53","2021-07-29 09:33:41","2021-08-26 22:30:52","2021-08-26 22:30:51","Serviço","Manutenção / Reforma Predial","Unidade","1","69392.04","Tipo I - Participação Exclusiva de ME/EPP/Equiparada","49545.91656","28.6","","12","Homologada","Homologado","06220929000102 - ALCOBAZ CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00024","2021","92547899000242021","28.6","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000242021","0.04121510190506001"
"2021","RDC","925478","24/2021","2","","Objeto: Lote 1 - Reforma de muro e instalação de concertina da CEEP Professor Ruy Leite Berger Filho em Teresina   PI; Lote 2 - Reforma da cobertura da Unidade Escolar Elon Machado Moita em Lagoa Alegre - PI ; e Lote 3 - Reforma da U. E. Estado da Paraíba","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-05 05:04:53","2021-07-29 09:33:41","2021-08-26 22:30:52","2021-08-26 22:30:51","Serviço","Manutenção / Reforma Predial","Unidade","1","77565.7","Tipo I - Participação Exclusiva de ME/EPP/Equiparada","55304.3441","28.7","","12","Homologada","Homologado","06220929000102 - ALCOBAZ CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00024","2021","92547899000242021","28.7","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000242021","0.037000890857685806"
"2021","RDC","925478","24/2021","3","","Objeto: Lote 1 - Reforma de muro e instalação de concertina da CEEP Professor Ruy Leite Berger Filho em Teresina   PI; Lote 2 - Reforma da cobertura da Unidade Escolar Elon Machado Moita em Lagoa Alegre - PI ; e Lote 3 - Reforma da U. E. Estado da Paraíba","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-05 05:04:53","2021-07-29 09:33:41","2021-08-26 22:30:52","2021-08-26 22:30:52","Serviço","Manutenção / Reforma Predial","Unidade","1","141005.16","Sem benefícios","100395.67392","28.8","","13","Homologada","Homologado","06220929000102 - ALCOBAZ CONSTRUCOES LTDA(Pessoa Jurídica)","925478","00024","2021","92547899000242021","28.8","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000242021","0.020424784454696553"
"2021","RDC","925478","26/2021","1","","Objeto: Reforma e Ampliação da Unidade Escolar José Narciso, no Município de Parnaíba   PI.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-05 05:04:53","2021-07-30 09:31:44","2021-08-20 09:21:57","2021-08-20 09:21:57","Serviço","Manutenção / Reforma Predial","Unidade","1","1255347.96","Sem benefícios","867445.44036","30.9","","23","Homologada","Homologado","27785673000150 - LOPES & COELHO CONSTRUCOES LTDA.(Pessoa Jurídica)","925478","00026","2021","92547899000262021","30.9","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000262021","0.002461468930096481"
"2021","RDC","925478","27/2021","1","","Objeto: Execução da obra de Demolição e Construção na U.E. Senador Chagas Rodrigues em Parnaíba-PI","PI","Empreitada por Preço Global","Maior Desconto","2021-07-05 05:04:53","2021-07-30 09:36:19","2021-08-20 13:31:25","2021-08-20 13:31:24","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","4889037.64","Sem benefícios","3456500.7211036","29.3","29.301","24","Homologada","Homologado","03936360000198 - CWC CONSTRUTORA EIRELI(Pessoa Jurídica)","925478","00027","2021","92547899000272021","29.301","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000272021","0.0005993204012231741"
"2021","RDC","925478","28/2021","1","","Objeto: Execução da obra de Reforma e Construção de quadra coberta na Unidade Escolar Monsenhor Lindolfo Uchôa em Floriano/PI","PI","Empreitada por Preço Global","Maior Desconto","2021-07-05 05:04:53","2021-07-30 10:06:40","2021-08-17 10:53:21","2021-08-17 10:53:21","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","1834446.44","Sem benefícios","1265768.0436","31.0","","17","Homologada","Homologado","14506715000125 - CONSTRUTORA M & CARVALHO LTDA(Pessoa Jurídica)","925478","00028","2021","92547899000282021","31.0","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000282021","0.0016898830799333667"
"2021","RDC","925478","31/2021","1","","Objeto: Conclusão da construção de fachada padrão-SEDUC na U. E. Helena Carvalho no município de Teresina/PI.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-09 05:05:25","2021-08-04 09:10:35","2021-08-30 21:43:16","2021-08-30 21:43:16","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","97177.21","Sem benefícios","67945.0419283","29.9","30.0813","15","Homologada","Homologado","03936360000198 - CWC CONSTRUTORA EIRELI(Pessoa Jurídica)","925478","00031","2021","92547899000312021","30.0813","Fechado","False","5622","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000312021","0.03095509739372019"
"2021","RDC","925478","33/2021","1","","Objeto: Reforma e ampliação da U. E. Pedro Mendes Pessoa no município de Beneditinos/PI","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-16 05:05:21","2021-08-12 09:35:58","2021-08-24 16:50:54","2021-08-24 16:50:53","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","1650260.44","Sem benefícios","1155182.308","30.0","","25","Homologada","Homologado","07913196000154 - T C ENGENHARIA LTDA(Pessoa Jurídica)","925478","00033","2021","92547899000332021","30.0","Fechado","False","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000332021","0.0018178948772473757"
"2021","RDC","925478","34/2021","1","","Objeto: Reforma e Ampliação da U. E. Solange Sinimbu Viana Área Leão, localizada no município Teresina-PI.","PI","Empreitada por Preço Unitário","Maior Desconto","2021-07-21 05:05:21","2021-08-17 10:15:33","2021-09-22 11:53:53","2021-09-22 11:53:53","Serviço","Obras Civis Públicas ( Construção )","Unidade","1","1425445.48","Sem benefícios","997811.836","30.0","","23","Homologada","Homologado","07913196000154 - T C ENGENHARIA LTDA(Pessoa Jurídica)","925478","00034","2021","92547899000342021","30.0","Fechado","False","1619","https://compras.dados.gov.br/licitacoes/doc/rdc/92547899000342021","0.002104605221379635"
